date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 26,,Sunday,330,"$24,998,606",-38.8%,-14.8%,32,The Hunger Games: The Ballad of Songbirds & Snakes,"$6,607,330"
Nov 25,,Saturday,329,"$40,847,716",-6.1%,-2.1%,32,The Hunger Games: The Ballad of Songbirds & Snakes,"$11,099,872"
Nov 24,,Friday,328,"$43,491,965",+102%,+9.3%,32,The Hunger Games: The Ballad of Songbirds & Snakes,"$11,335,315"
Nov 23,Thanksgiving,Thursday,327,"$21,534,631",-36%,+545.1%,33,The Hunger Games: The Ballad of Songbirds & Snakes,"$5,882,381"
Nov 22,,Wednesday,326,"$33,657,377",+102.9%,+678.7%,35,Wish,"$8,117,419"
Nov 21,,Tuesday,325,"$16,590,091",+28%,+140.4%,33,The Hunger Games: The Ballad of Songbirds & Snakes,"$6,521,266"
Nov 20,,Monday,324,"$12,965,366",-55.8%,+142.5%,35,The Hunger Games: The Ballad of Songbirds & Snakes,"$5,266,808"
Nov 19,,Sunday,323,"$29,342,997",-29.7%,+54.1%,36,The Hunger Games: The Ballad of Songbirds & Snakes,"$10,907,171"
Nov 18,,Saturday,322,"$41,719,271",+4.8%,+42.1%,37,The Hunger Games: The Ballad of Songbirds & Snakes,"$14,651,228"
Nov 17,,Friday,321,"$39,790,137","+1,092%",+19.3%,34,The Hunger Games: The Ballad of Songbirds & Snakes,"$19,048,744"
Nov 16,,Thursday,320,"$3,338,082",-22.8%,-16.4%,37,The Marvels,"$1,251,387"
Nov 15,,Wednesday,319,"$4,322,195",-37.4%,+29.4%,36,The Marvels,"$1,789,239"
Nov 14,,Tuesday,318,"$6,900,944",+29.1%,+25.9%,37,The Marvels,"$3,300,946"
Nov 13,,Monday,317,"$5,345,747",-71.9%,+49.7%,38,The Marvels,"$2,372,375"
Nov 12,,Sunday,316,"$19,037,549",-35.2%,+21%,40,The Marvels,"$9,247,703"
Nov 11,,Saturday,315,"$29,363,735",-11.9%,+22.8%,39,The Marvels,"$15,260,052"
Nov 10,,Friday,314,"$33,339,728",+735.2%,+102.2%,39,The Marvels,"$21,603,104"
Nov 9,,Thursday,313,"$3,991,999",+19.5%,-34.5%,37,Five Nights at Freddy's,"$1,085,005"
Nov 8,,Wednesday,312,"$3,339,247",-39.1%,-41.9%,35,Five Nights at Freddy's,"$947,635"
Nov 7,,Tuesday,311,"$5,481,390",+53.5%,-44.2%,35,Five Nights at Freddy's,"$1,766,660"
Nov 6,,Monday,310,"$3,569,940",-77.3%,-49.6%,34,Five Nights at Freddy's,"$1,199,770"
Nov 5,,Sunday,309,"$15,739,734",-34.2%,-45.6%,39,Five Nights at Freddy's,"$4,891,830"
Nov 4,,Saturday,308,"$23,910,746",+45%,-40.8%,39,Five Nights at Freddy's,"$8,636,870"
Nov 3,,Friday,307,"$16,491,868",+170.5%,-69%,38,Five Nights at Freddy's,"$5,473,170"
Nov 2,,Thursday,306,"$6,095,840",+6.1%,+5.9%,37,Five Nights at Freddy's,"$2,118,180"
Nov 1,,Wednesday,305,"$5,744,728",-41.5%,+42.1%,36,Five Nights at Freddy's,"$2,739,750"
Oct 31,Halloween,Tuesday,304,"$9,819,392",+38.7%,+61.7%,36,Five Nights at Freddy's,"$5,249,255"
Oct 30,,Monday,303,"$7,078,085",-75.5%,+73.3%,35,Five Nights at Freddy's,"$4,095,455"
Oct 29,,Sunday,302,"$28,929,985",-28.4%,+32.5%,39,Five Nights at Freddy's,"$16,076,235"
Oct 28,,Saturday,301,"$40,387,023",-24.1%,+28%,39,Five Nights at Freddy's,"$24,279,905"
Oct 27,,Friday,300,"$53,212,742",+824.7%,+98.3%,39,Five Nights at Freddy's,"$39,645,580"
Oct 26,,Thursday,299,"$5,754,616",+42.3%,-33.7%,39,Taylor Swift: The Eras Tour,"$2,657,691"
Oct 25,,Wednesday,298,"$4,042,699",-33.4%,+33.6%,38,Killers of the Flower Moon,"$1,953,479"
Oct 24,,Tuesday,297,"$6,070,863",+48.6%,+39.6%,39,Killers of the Flower Moon,"$2,902,013"
Oct 23,,Monday,296,"$4,085,224",-81.3%,+22.5%,38,Killers of the Flower Moon,"$2,048,670"
Oct 22,,Sunday,295,"$21,833,959",-30.8%,-33.2%,42,Taylor Swift: The Eras Tour,"$9,552,559"
Oct 21,,Saturday,294,"$31,549,173",+17.6%,-33.8%,43,Taylor Swift: The Eras Tour,"$13,251,871"
Oct 20,,Friday,293,"$26,831,527",+209%,-44.3%,41,Taylor Swift: The Eras Tour,"$10,418,191"
Oct 19,,Thursday,292,"$8,684,081",+187%,+93.5%,41,Taylor Swift: The Eras Tour,"$5,958,555"
Oct 18,,Wednesday,291,"$3,026,278",-30.4%,-34.7%,39,The Exorcist: Believer,"$815,460"
Oct 17,,Tuesday,290,"$4,347,527",+30.3%,-37.1%,40,The Exorcist: Believer,"$1,203,200"
Oct 16,,Monday,289,"$3,335,561",-89.8%,-62.1%,40,The Exorcist: Believer,"$930,150"
Oct 15,,Sunday,288,"$32,681,165",-31.4%,+92.9%,40,Taylor Swift: The Eras Tour,"$23,323,840"
Oct 14,,Saturday,287,"$47,653,696",-1.1%,+84.1%,42,Taylor Swift: The Eras Tour,"$32,226,846"
Oct 13,,Friday,286,"$48,186,961",+973.5%,+108.2%,41,Taylor Swift: The Eras Tour,"$37,674,069"
Oct 12,,Thursday,285,"$4,488,580",-3.1%,-12.9%,43,The Exorcist: Believer,"$1,295,440"
Oct 11,,Wednesday,284,"$4,634,363",-32.9%,-11.6%,42,The Exorcist: Believer,"$1,430,935"
Oct 10,,Tuesday,283,"$6,908,918",-21.5%,-16.6%,45,The Exorcist: Believer,"$2,321,770"
Oct 9,Indig. Peoples' Day,Monday,282,"$8,805,622",+11.4%,-35.5%,45,The Exorcist: Believer,"$2,381,205"
Oct 8,,Sunday,281,"$16,941,619",-34.6%,-16.5%,45,The Exorcist: Believer,"$5,636,850"
Oct 7,,Saturday,280,"$25,889,322",+11.9%,-14.6%,44,The Exorcist: Believer,"$9,034,495"
Oct 6,,Friday,279,"$23,139,532",+349.2%,-15.2%,44,The Exorcist: Believer,"$11,826,255"
Oct 5,,Thursday,278,"$5,151,688",-1.7%,+47.6%,38,Saw X,"$1,130,635"
Oct 4,,Wednesday,277,"$5,240,866",-36.8%,+52.4%,38,Saw X,"$1,330,430"
Oct 3,,Tuesday,276,"$8,287,665",+36.7%,+53.8%,38,Saw X,"$2,069,415"
Oct 2,,Monday,275,"$6,062,838",-70.1%,+50.7%,38,Saw X,"$1,565,012"
Oct 1,,Sunday,274,"$20,296,693",-33.1%,+77.5%,39,PAW Patrol: The Mighty Movie,"$6,402,086"
Sep 30,,Saturday,273,"$30,321,810",+11.1%,+69.8%,37,PAW Patrol: The Mighty Movie,"$9,534,184"
Sep 29,,Friday,272,"$27,288,333",+681.9%,+108.1%,38,Saw X,"$7,965,110"
Sep 28,,Thursday,271,"$3,490,205",+1.5%,-8.2%,37,The Blind,"$844,985"
Sep 27,,Wednesday,270,"$3,437,985",-36.2%,-20.7%,40,The Nun II,"$615,528"
Sep 26,,Tuesday,269,"$5,388,841",+34%,-26.4%,39,The Expendables 4,"$1,090,212"
Sep 25,,Monday,268,"$4,021,818",-64.8%,-11.5%,40,The Nun II,"$750,806"
Sep 24,,Sunday,267,"$11,435,028",-36%,-24.2%,39,The Nun II,"$2,400,873"
Sep 23,,Saturday,266,"$17,860,624",+36.2%,-24.5%,39,The Nun II,"$3,741,446"
Sep 22,,Friday,265,"$13,115,942",+244.9%,-24.2%,39,The Expendables 4,"$3,116,557"
Sep 21,,Thursday,264,"$3,802,837",-12.2%,-27.2%,35,The Nun II,"$924,742"
Sep 20,,Wednesday,263,"$4,332,988",-40.9%,-28.6%,35,A Haunting in Venice,"$1,036,361"
Sep 19,,Tuesday,262,"$7,326,591",+61.2%,-22.6%,36,A Haunting in Venice,"$1,787,589"
Sep 18,,Monday,261,"$4,545,930",-69.9%,-28.6%,36,A Haunting in Venice,"$1,136,743"
Sep 17,,Sunday,260,"$15,084,589",-36.2%,-30.5%,37,The Nun II,"$3,946,670"
Sep 16,,Saturday,259,"$23,660,340",+36.8%,-27.6%,37,The Nun II,"$6,231,652"
Sep 15,,Friday,258,"$17,297,357",+230.9%,-36.6%,38,A Haunting in Venice,"$5,542,594"
Sep 14,,Thursday,257,"$5,227,226",-13.9%,<0.1%,35,The Nun II,"$1,711,693"
Sep 13,,Wednesday,256,"$6,069,183",-35.9%,+19.9%,35,The Nun II,"$2,002,275"
Sep 12,,Tuesday,255,"$9,468,835",+48.7%,+25.4%,35,The Nun II,"$3,131,910"
Sep 11,,Monday,254,"$6,368,924",-70.6%,-71.5%,34,The Nun II,"$2,343,945"
Sep 10,,Sunday,253,"$21,695,917",-33.7%,-21.3%,36,The Nun II,"$7,681,096"
Sep 9,,Saturday,252,"$32,699,795",+19.8%,+18.7%,36,The Nun II,"$11,814,747"
Sep 8,,Friday,251,"$27,292,508",+421.9%,+13.2%,36,The Nun II,"$13,107,493"
Sep 7,,Thursday,250,"$5,229,508",+3.3%,-0.8%,38,The Equalizer 3,"$1,507,321"
Sep 6,,Wednesday,249,"$5,063,430",-32.9%,-21%,38,The Equalizer 3,"$2,033,704"
Sep 5,,Tuesday,248,"$7,548,730",-66.2%,-20.8%,39,The Equalizer 3,"$3,408,950"
Sep 4,Labor Day,Monday,247,"$22,341,775",+87.1%,+17%,39,The Equalizer 3,"$8,211,204"
Sep 3,,Sunday,246,"$27,575,389",<0.1%,-3.8%,39,The Equalizer 3,"$10,512,162"
Sep 2,,Saturday,245,"$27,556,343",+14.3%,+7.8%,40,The Equalizer 3,"$11,046,112"
Sep 1,,Friday,244,"$24,112,660",+357.3%,<0.1%,40,The Equalizer 3,"$13,045,955"
Aug 31,,Thursday,243,"$5,273,175",-17.7%,-33.5%,37,Barbie,"$1,301,128"
Aug 30,,Wednesday,242,"$6,406,154",-32.8%,-30.4%,38,Barbie,"$1,487,953"
Aug 29,,Tuesday,241,"$9,535,281",+27.5%,-28.1%,37,Barbie,"$1,840,713"
Aug 28,,Monday,240,"$7,480,698",-73.9%,-25.1%,37,Barbie,"$1,449,073"
Aug 27,,Sunday,239,"$28,662,869",+12.2%,+9%,38,Barbie,"$5,679,220"
Aug 26,,Saturday,238,"$25,554,498",+5.9%,-27.6%,40,Barbie,"$5,403,542"
Aug 25,,Friday,237,"$24,131,735",+204.2%,-20.3%,40,Gran Turismo,"$8,552,178"
Aug 24,,Thursday,236,"$7,932,705",-13.8%,-26.1%,33,Barbie,"$2,286,592"
Aug 23,,Wednesday,235,"$9,203,475",-30.6%,-29.5%,33,Barbie,"$2,553,003"
Aug 22,,Tuesday,234,"$13,271,019",+32.9%,-36.3%,33,Barbie,"$3,400,599"
Aug 21,,Monday,233,"$9,988,992",-62%,-38.1%,33,Barbie,"$2,647,855"
Aug 20,,Sunday,232,"$26,295,945",-25.5%,-21.9%,34,Blue Beetle,"$6,510,380"
Aug 19,,Saturday,231,"$35,311,081",+16.7%,-19%,34,Blue Beetle,"$8,514,055"
Aug 18,,Friday,230,"$30,259,837",+181.8%,-3.2%,32,Blue Beetle,"$10,005,790"
Aug 17,,Thursday,229,"$10,738,894",-17.7%,-45.4%,32,Barbie,"$3,875,483"
Aug 16,,Wednesday,228,"$13,051,384",-37.4%,-35.3%,32,Barbie,"$4,516,517"
Aug 15,,Tuesday,227,"$20,839,212",+29.2%,-26.3%,32,Barbie,"$6,138,113"
Aug 14,,Monday,226,"$16,129,749",-52.1%,-37.5%,32,Barbie,"$4,810,564"
Aug 13,,Sunday,225,"$33,682,293",-22.7%,-36.9%,33,Barbie,"$10,637,908"
Aug 12,,Saturday,224,"$43,599,295",+39.5%,-31.4%,33,Barbie,"$13,178,714"
Aug 11,,Friday,223,"$31,262,729",+58.8%,-44.1%,33,Barbie,"$10,016,672"
Aug 10,,Thursday,222,"$19,683,880",-2.4%,-31.8%,31,Barbie,"$7,147,808"
Aug 9,,Wednesday,221,"$20,174,885",-28.6%,-43.9%,31,Barbie,"$7,361,016"
Aug 8,,Tuesday,220,"$28,260,396",+9.5%,-13.1%,31,Barbie,"$9,614,345"
Aug 7,,Monday,219,"$25,817,320",-51.6%,-16.3%,30,Barbie,"$9,095,665"
Aug 6,,Sunday,218,"$53,351,070",-16%,-16.9%,33,Barbie,"$16,988,250"
Aug 5,,Saturday,217,"$63,515,000",+13.6%,-19.1%,33,Barbie,"$19,476,666"
Aug 4,,Friday,216,"$55,901,071",+93.5%,-16.7%,33,Barbie,"$16,543,731"
Aug 3,,Thursday,215,"$28,882,525",-19.7%,-26.3%,36,Barbie,"$11,804,507"
Aug 2,,Wednesday,214,"$35,955,682",+10.5%,-15.8%,35,Barbie,"$12,852,230"
Aug 1,,Tuesday,213,"$32,534,702",+5.5%,-34.2%,33,Barbie,"$15,302,634"
Jul 31,,Monday,212,"$30,833,132",-52%,-35.8%,34,Barbie,"$15,007,589"
Jul 30,,Sunday,211,"$64,180,542",-18.2%,-26.1%,35,Barbie,"$29,392,512"
Jul 29,,Saturday,210,"$78,490,797",+17%,-20.5%,36,Barbie,"$34,586,429"
Jul 28,,Friday,209,"$67,080,121",+71.3%,-45.1%,34,Barbie,"$29,032,661"
Jul 27,,Thursday,208,"$39,165,160",-8.3%,+217.2%,31,Barbie,"$21,238,020"
Jul 26,,Wednesday,207,"$42,695,251",-13.7%,+160%,32,Barbie,"$23,034,051"
Jul 25,,Tuesday,206,"$49,456,537",+3%,+122.3%,32,Barbie,"$26,003,569"
Jul 24,,Monday,205,"$48,029,634",-44.7%,+179.3%,31,Barbie,"$26,105,167"
Jul 23,,Sunday,204,"$86,894,566",-12%,+102.7%,33,Barbie,"$43,706,510"
Jul 22,,Saturday,203,"$98,739,360",-19.2%,+89.8%,32,Barbie,"$47,812,356"
Jul 21,,Friday,202,"$122,171,275",+889.5%,+210.8%,33,Barbie,"$70,503,178"
Jul 20,,Thursday,201,"$12,346,748",-24.8%,-45.6%,33,Sound of Freedom,"$3,702,736"
Jul 19,,Wednesday,200,"$16,422,520",-26.2%,-44.5%,33,Mission: Impossible - Dead Reckoning Part One,"$4,740,147"
Jul 18,,Tuesday,199,"$22,251,139",+29.4%,+24.7%,31,Mission: Impossible - Dead Reckoning Part One,"$7,273,490"
Jul 17,,Monday,198,"$17,193,915",-59.9%,+2.8%,31,Mission: Impossible - Dead Reckoning Part One,"$5,304,094"
Jul 16,,Sunday,197,"$42,869,417",-17.6%,+19.2%,32,Mission: Impossible - Dead Reckoning Part One,"$16,837,868"
Jul 15,,Saturday,196,"$52,030,257",+32.4%,+18.3%,32,Mission: Impossible - Dead Reckoning Part One,"$21,190,469"
Jul 14,,Friday,195,"$39,307,356",+73.2%,-4.3%,32,Mission: Impossible - Dead Reckoning Part One,"$16,660,010"
Jul 13,,Thursday,194,"$22,688,777",-23.3%,+30.8%,30,Mission: Impossible - Dead Reckoning Part One,"$8,286,890"
Jul 12,,Wednesday,193,"$29,570,978",+65.7%,+61.2%,30,Mission: Impossible - Dead Reckoning Part One,"$15,516,660"
Jul 11,,Tuesday,192,"$17,846,814",+6.8%,-53.9%,30,Sound of Freedom,"$3,829,243"
Jul 10,,Monday,191,"$16,718,294",-53.5%,-37.3%,30,Sound of Freedom,"$4,000,345"
Jul 9,,Sunday,190,"$35,962,783",-18.3%,-9.9%,30,Indiana Jones and the Dial of Destiny,"$8,580,641"
Jul 8,,Saturday,189,"$43,991,607",+7.1%,+9%,30,Indiana Jones and the Dial of Destiny,"$11,098,980"
Jul 7,,Friday,188,"$41,076,260",+136.8%,-2%,30,Insidious: The Red Door,"$15,203,849"
Jul 6,,Thursday,187,"$17,343,775",-5.4%,+50.3%,24,Indiana Jones and the Dial of Destiny,"$5,308,265"
Jul 5,,Wednesday,186,"$18,343,467",-52.6%,+32%,25,Indiana Jones and the Dial of Destiny,"$5,536,113"
Jul 4,Independence Day,Tuesday,185,"$38,712,758",+15.6%,+0.7%,24,Sound of Freedom,"$14,242,063"
Jul 3,,Monday,184,"$26,652,555",-33.2%,+92.1%,23,Indiana Jones and the Dial of Destiny,"$11,793,861"
Jul 2,,Sunday,183,"$39,924,197",-1.1%,+30.5%,23,Indiana Jones and the Dial of Destiny,"$18,101,010"
Jul 1,,Saturday,182,"$40,367,567",-3.7%,-1%,26,Indiana Jones and the Dial of Destiny,"$18,584,093"
Jun 30,,Friday,181,"$41,921,311",+263.2%,+21%,25,Indiana Jones and the Dial of Destiny,"$23,682,998"
Jun 29,,Thursday,180,"$11,541,789",-16.9%,-26%,27,Elemental,"$2,461,607"
Jun 28,,Wednesday,179,"$13,893,050",-26.5%,-15.6%,26,Elemental,"$2,856,231"
Jun 27,,Tuesday,178,"$18,889,326",+36.2%,-16.9%,24,Elemental,"$4,021,857"
Jun 26,,Monday,177,"$13,873,365",-54.6%,-48.7%,24,Spider-Man: Across the Spider-Verse,"$2,770,980"
Jun 25,,Sunday,176,"$30,588,293",-25%,-37.4%,24,Spider-Man: Across the Spider-Verse,"$5,764,700"
Jun 24,,Saturday,175,"$40,783,785",+17.7%,-23.8%,25,Spider-Man: Across the Spider-Verse,"$7,511,236"
Jun 23,,Friday,174,"$34,648,695",+122.3%,-41.2%,23,No Hard Feelings,"$6,352,471"
Jun 22,,Thursday,173,"$15,587,032",-5.3%,+19.2%,27,Elemental,"$3,633,076"
Jun 21,,Wednesday,172,"$16,456,723",-27.6%,-2.2%,28,Spider-Man: Across the Spider-Verse,"$3,816,805"
Jun 20,,Tuesday,171,"$22,736,234",-16%,-3.3%,25,The Flash,"$5,268,381"
Jun 19,,Monday,170,"$27,054,016",-44.7%,+49.2%,36,The Flash,"$6,160,801"
Jun 18,,Sunday,169,"$48,881,387",-8.7%,+1%,25,The Flash,"$15,355,986"
Jun 17,,Saturday,168,"$53,515,541",-9.2%,-9.1%,26,The Flash,"$15,554,339"
Jun 16,,Friday,167,"$58,908,835",+350.4%,+4.6%,26,The Flash,"$24,133,354"
Jun 15,,Thursday,166,"$13,079,324",-22.3%,-29%,29,Spider-Man: Across the Spider-Verse,"$5,277,604"
Jun 14,,Wednesday,165,"$16,831,279",-28.4%,-15.2%,29,Spider-Man: Across the Spider-Verse,"$6,453,218"
Jun 13,,Tuesday,164,"$23,502,402",+29.6%,-13.3%,29,Spider-Man: Across the Spider-Verse,"$8,512,398"
Jun 12,,Monday,163,"$18,130,918",-62.5%,-18.4%,29,Spider-Man: Across the Spider-Verse,"$6,807,685"
Jun 11,,Sunday,162,"$48,379,116",-17.8%,-14.4%,31,Spider-Man: Across the Spider-Verse,"$17,658,713"
Jun 10,,Saturday,161,"$58,858,263",+4.5%,-16.2%,31,Spider-Man: Across the Spider-Verse,"$21,135,952"
Jun 9,,Friday,160,"$56,302,780",+205.6%,-26.5%,31,Transformers: Rise of the Beasts,"$25,649,418"
Jun 8,,Thursday,159,"$18,424,042",-7.2%,+58.7%,31,Spider-Man: Across the Spider-Verse,"$10,205,547"
Jun 7,,Wednesday,158,"$19,857,563",-26.8%,+40.5%,31,Spider-Man: Across the Spider-Verse,"$11,102,943"
Jun 6,,Tuesday,157,"$27,113,285",+22%,+39.9%,33,Spider-Man: Across the Spider-Verse,"$15,034,360"
Jun 5,,Monday,156,"$22,217,625",-60.7%,-44.5%,32,Spider-Man: Across the Spider-Verse,"$13,014,539"
Jun 4,,Sunday,155,"$56,486,744",-19.6%,+13.7%,31,Spider-Man: Across the Spider-Verse,"$31,288,822"
Jun 3,,Saturday,154,"$70,275,182",-8.2%,+30.8%,31,Spider-Man: Across the Spider-Verse,"$37,566,658"
Jun 2,,Friday,153,"$76,576,560",+559.8%,+33.3%,32,Spider-Man: Across the Spider-Verse,"$51,808,109"
Jun 1,,Thursday,152,"$11,605,750",-17.9%,+61.4%,36,The Little Mermaid,"$7,023,953"
May 31,,Wednesday,151,"$14,130,439",-27.1%,+66.6%,35,The Little Mermaid,"$8,298,553"
May 30,,Tuesday,150,"$19,375,027",-51.6%,+58.4%,35,The Little Mermaid,"$11,465,658"
May 29,Memorial Day,Monday,149,"$40,002,241",-19.4%,+260.3%,36,The Little Mermaid,"$23,240,863"
May 28,,Sunday,148,"$49,660,337",-7.5%,+54.9%,38,The Little Mermaid,"$27,309,512"
May 27,,Saturday,147,"$53,709,716",-6.5%,+19%,38,The Little Mermaid,"$30,119,527"
May 26,,Friday,146,"$57,438,102",+698.6%,+38.2%,39,The Little Mermaid,"$38,149,001"
May 25,,Thursday,145,"$7,192,281",-15.2%,+15.8%,32,Fast X,"$2,983,680"
May 24,,Wednesday,144,"$8,480,713",-30.6%,+14.2%,33,Fast X,"$3,651,655"
May 23,,Tuesday,143,"$12,228,027",+10.1%,+8.8%,36,Fast X,"$5,976,295"
May 22,,Monday,142,"$11,102,264",-65.4%,+37%,33,Fast X,"$5,306,300"
May 21,,Sunday,141,"$32,053,970",-29%,+2.6%,34,Fast X,"$16,501,575"
May 20,,Saturday,140,"$45,139,028",+8.6%,+14.9%,34,Fast X,"$22,500,515"
May 19,,Friday,139,"$41,546,907",+568.8%,+68.6%,33,Fast X,"$28,015,320"
May 18,,Thursday,138,"$6,212,485",-16.4%,-38.2%,37,Guardians of the Galaxy Vol. 3,"$3,699,049"
May 17,,Wednesday,137,"$7,427,405",-33.9%,-26.2%,35,Guardians of the Galaxy Vol. 3,"$4,503,738"
May 16,,Tuesday,136,"$11,235,274",+38.7%,-26.9%,37,Guardians of the Galaxy Vol. 3,"$6,446,574"
May 15,,Monday,135,"$8,101,362",-74.1%,-32.3%,37,Guardians of the Galaxy Vol. 3,"$5,183,492"
May 14,,Sunday,134,"$31,235,512",-20.5%,-27.2%,35,Guardians of the Galaxy Vol. 3,"$20,275,043"
May 13,,Saturday,133,"$39,269,576",+59.3%,-28.9%,36,Guardians of the Galaxy Vol. 3,"$26,117,258"
May 12,,Friday,132,"$24,649,272",+145%,-57.4%,35,Guardians of the Galaxy Vol. 3,"$15,616,247"
May 11,,Thursday,131,"$10,060,493",<0.1%,+134.6%,29,Guardians of the Galaxy Vol. 3,"$7,159,351"
May 10,,Wednesday,130,"$10,067,751",-34.5%,+65%,29,Guardians of the Galaxy Vol. 3,"$7,120,259"
May 9,,Tuesday,129,"$15,380,151",+28.4%,+85.4%,29,Guardians of the Galaxy Vol. 3,"$11,082,506"
May 8,,Monday,128,"$11,974,157",-72.1%,+92%,31,Guardians of the Galaxy Vol. 3,"$8,925,041"
May 7,,Sunday,127,"$42,915,606",-22.3%,+58.2%,28,Guardians of the Galaxy Vol. 3,"$31,433,892"
May 6,,Saturday,126,"$55,226,681",-4.6%,+47.3%,28,Guardians of the Galaxy Vol. 3,"$38,876,290"
May 5,,Friday,125,"$57,873,259","+1,249.8%",+140.5%,28,Guardians of the Galaxy Vol. 3,"$48,103,839"
May 4,,Thursday,124,"$4,287,547",-29.7%,-42.4%,32,The Super Mario Bros. Movie,"$1,524,160"
May 3,,Wednesday,123,"$6,102,492",-26.4%,-19.5%,34,The Super Mario Bros. Movie,"$1,986,065"
May 2,,Tuesday,122,"$8,295,466",+33%,-24.5%,34,The Super Mario Bros. Movie,"$3,001,600"
May 1,,Monday,121,"$6,235,658",-77%,-26.5%,33,The Super Mario Bros. Movie,"$2,164,250"
Apr 30,,Sunday,120,"$27,129,376",-27.7%,-24%,33,The Super Mario Bros. Movie,"$13,745,030"
Apr 29,,Saturday,119,"$37,501,744",+55.8%,-22.3%,37,The Super Mario Bros. Movie,"$18,194,970"
Apr 28,,Friday,118,"$24,067,396",+223.6%,-31%,35,The Super Mario Bros. Movie,"$8,895,805"
